203,18.03.19,2,3,,206,0,1,1,1,,590,2,0,3,2,,230,0,1,1,0
204,23.03.19,4,1,,272,2,0,0,2,,404,2,2,1,2,,148,0,1,1,0
205,23.03.19,1,5,,330,1,0,2,1,,50,0,0,0,0,,64,0,0,0,1
206,23.03.19,6,1,,412,1,2,1,3,,410,2,2,0,3,,509,3,1,0,4
207,23.03.19,4,5,,601,2,1,2,5,,350,1,2,0,2,,447,1,0,3,3
208,23.03.19,4,1,,360,1,1,1,1,,314,1,2,0,1,,312,2,0,0,4
209,23.03.19,3,2,,342,1,0,1,3,,481,2,1,1,4,,220,0,2,0,1
210,23.03.19,4,1,,238,1,0,0,3,,246,0,0,2,3,,485,3,1,0,3
211,23.03.19,5,0,,162,0,2,0,0,,160,0,1,0,1,,657,5,0,0,5
212,23.03.19,4,0,,725,3,1,2,6,,60,0,0,0,0,,168,1,0,0,1
213,23.03.19,4,0,,368,1,1,0,2,,421,2,1,1,4,,222,1,0,1,1
214,23.03.19,0,4,,188,0,0,1,1,,174,0,0,1,2,,291,0,0,2,1
215,27.03.19,2,3,,120,0,2,0,2,,287,0,0,1,4,,380,2,0,1,4
216,27.03.19,3,1,,435,0,3,2,3,,246,1,0,1,2,,496,2,0,2,4
217,27.03.19,0,4,,147,0,0,1,3,,189,0,0,2,0,,104,0,0,0,0
218,27.03.19,1,5,,267,0,0,1,0,,104,0,0,1,0,,208,1,0,0,2
219,27.03.19,2,3,,250,1,0,1,1,,290,0,0,2,1,,326,1,0,0,3
220,31.03.19,2,1,,464,2,0,1,2,,152,0,0,1,0,,384,0,1,3,1
221,31.03.19,2,1,,297,1,0,0,2,,379,0,1,3,2,,381,1,0,2,6
222,31.03.19,3,4,,420,1,1,0,7,,312,0,1,1,1,,482,2,0,2,4
223,31.03.19,3,2,,447,2,0,1,3,,168,0,0,1,2,,318,1,1,1,4
224,31.03.19,3,4,,489,1,0,4,2,,252,0,2,0,1,,440,2,1,2,3
225,31.03.19,2,1,,320,1,0,1,4,,256,0,1,1,3,,430,1,0,3,0
226,31.03.19,3,4,,482,2,0,2,3,,259,0,1,1,2,,336,1,1,2,2
227,04.04.19,2,4,,331,0,2,1,3,,306,1,0,1,4,,220,1,0,0,1
228,04.04.19,5,3,,308,1,1,0,2,,329,1,1,1,2,,531,3,1,0,3
229,04.04.19,2,3,,535,2,0,2,4,,276,0,0,2,4,,220,0,0,2,2
230,04.04.19,4,3,,531,3,0,0,7,,308,1,1,0,3,,301,0,2,1,2
231,04.04.19,0,1,,324,0,0,2,4,,158,0,0,1,1,,184,0,0,0,0
232,04.04.19,4,1,,288,0,2,0,4,,320,2,0,0,3,,344,2,0,0,4
233,15.04.19,4,1,,356,1,1,0,3,,439,3,0,0,4,,266,0,2,1,3
234,15.04.19,2,3,,305,0,1,1,3,,375,0,0,3,1,,404,2,0,0,5
235,18.04.19,3,2,,501,1,2,1,4,,287,0,0,3,0,,364,2,0,1,3
236,18.04.19,0,4,,114,0,0,0,1,,129,0,0,1,0,,128,0,0,1,0
237,18.04.19,1,3,,190,0,1,1,2,,290,1,0,1,0,,184,0,0,1,1
238,18.04.19,3,4,,458,2,1,1,3,,232,1,0,0,1,,152,0,1,0,1
239,19.04.19,2,0,,2,0,0,0,0,,54,0,0,0,1,,286,2,0,0,2
240,19.04.19,2,0,,374,2,0,0,3,,152,0,0,0,0,,200,0,1,0,1
241,19.04.19,6,2,,438,2,2,0,5,,444,2,1,1,6,,428,2,1,0,4
242,19.04.19,4,3,,633,2,1,2,4,,634,2,1,1,6,,399,0,1,2,2
243,19.04.19,4,3,,943,3,0,5,4,,509,1,0,3,2,,584,0,3,3,1
244,19.04.19,1,3,,466,1,0,3,2,,138,0,0,1,0,,146,0,0,0,1
245,19.04.19,3,2,,394,0,1,3,4,,525,3,0,1,3,,250,0,1,1,2
246,19.04.19,1,0,,128,0,0,0,3,,305,1,0,0,1,,194,0,0,1,1
247,19.04.19,1,2,,258,0,0,1,2,,277,0,1,2,2,,256,1,0,0,5
248,22.04.19,1,2,,293,0,0,3,2,,398,0,1,3,3,,272,1,0,0,1
249,22.04.19,2,3,,518,0,0,3,3,,318,1,1,1,1,,438,1,0,3,3
250,25.04.19,1,3,,248,0,0,2,2,,302,0,0,3,1,,286,1,0,1,1
251,25.04.19,4,1,,530,2,1,1,4,,439,1,3,0,3,,387,1,0,2,1
252,25.04.19,2,1,,468,1,0,2,4,,347,1,0,1,1,,162,0,0,0,3
253,25.04.19,1,2,,184,0,0,0,1,,220,1,0,0,4,,178,0,0,1,2
254,25.04.19,2,6,,220,0,0,2,1,,288,1,1,1,1,,428,1,0,4,1
255,25.04.19,0,2,,196,0,0,1,1,,102,0,0,0,3,,224,0,0,2,1
256,25.04.19,0,1,,154,0,0,0,3,,132,0,0,0,0,,84,0,0,0,0
257,26.04.19,2,1,,264,1,0,0,6,,208,0,1,1,1,,347,1,0,2,2
